t,vx,vxintra,vxinter,vy,vyintra,vyinter,cbocc
-0.0845084508450844,-4.776974625585569,-4.908657907213029,0.13168328162745868,-0.739715858148514,-1.1518884962508511e-14,-0.7397158581484974,3.168499490232141
-0.08350835083508379,-4.7790752792512565,-4.919767298082576,0.14069201883132157,-0.741982447403216,-2.3037769925017022e-14,-0.7419824474031929,3.1710412507497843
-0.08250825082508229,-4.78090034491469,-4.930720181079081,0.14981983616439112,-0.7441649664737662,5.759442481254256e-15,-0.7441649664737712,3.173540845264196
-0.08150815081508167,-4.782453545313826,-4.9415151065729095,0.15906156125908325,-0.7462579238234432,-5.759442481254256e-15,-0.7462579238234592,3.1759984885226173
-0.08050805080508017,-4.783738703565278,-4.95215089882654,0.16841219526126155,-0.7482558797915616,2.3037769925017022e-14,-0.7482558797915831,3.178414413797479
-0.07950795079507955,-4.784759739147408,-4.962626641184193,0.17786690203678387,-0.7501534534518268,0.0,-0.750153453451842,3.180788869300927
-0.07850785078507849,-4.785520663781864,-4.972941661019075,0.18742099723720973,-0.7519453294417788,1.7278327443762767e-14,-0.7519453294417997,3.1831221149275364
-0.07750775077507743,-4.7860255772175115,-4.983095514548761,0.19706993733125047,-0.7536262647535091,4.031609736877979e-14,-0.7536262647535578,3.1854144193168272
-0.07650765076507682,-4.786278662921922,-4.993087971622018,0.20680930870009534,-0.7551910954755772,0.0,-0.7551910954756069,3.1876660572258153
-0.07550755075507576,-4.786284183686295,-5.002919000572007,0.2166348168857115,-0.7566347434757896,4.031609736877979e-14,-0.7566347434758227,3.189877307200468
-0.07450745074507426,-4.786046477147951,-5.012588753220473,0.22654227607252092,-0.7579522230155802,1.7278327443762767e-14,-0.7579522230155893,3.192048449533823
-0.07350735073507408,-4.785569951237526,-5.022097550111902,0.23652759887437613,-0.7591386472850017,6.335386729379681e-14,-0.7591386472850699,3.1941797644976786
-0.07250725072507258,-4.784859079554349,-5.031445866044768,0.24658678649041885,-0.760189234849713,-5.759442481254256e-15,-0.7601892348497024,3.1962715308339553
-0.07150715071507152,-4.783918396678259,-5.0406343159632145,0.2567159192849558,-0.7610993159979771,5.18349823312883e-14,-0.7610993159980203,3.1983240244912916
-0.0705070507050709,-4.782752493420898,-5.049663641260091,0.2669111478391938,-0.7618643389810456,4.031609736877979e-14,-0.7618643389810681,3.200337517592083
-0.06950695069506985,-4.781366012025025,-5.0585346965396445,0.2771686845146192,-0.7624798761336552,-1.1518884962508511e-14,-0.7624798761336705,3.202312277614841
-0.06850685068506834,-4.779763641316046,-5.067248436876899,0.28748479556085405,-0.7629416298680464,1.7278327443762767e-14,-0.762941629868054,3.2042485667766445
-0.06750675067506817,-4.777950111812482,-5.07580590560651,0.2978557937940277,-0.7632454385303198,3.4556654887525534e-14,-0.7632454385303589,3.2061466416005064
-0.06650665066506578,-4.775930190801809,-5.084208222667029,0.3082780318652202,-0.7633872821107743,4.031609736877979e-14,-0.7633872821108161,3.208006752652538
-0.06550655065506561,-4.773708677387583,-5.092456573519811,0.31874789613222704,-0.763363287798491,-5.759442481254256e-15,-0.7633632877984765,3.2098291444339995
-0.0645064506450641,-4.771290397513808,-5.100552198656787,0.3292618011429811,-0.7631697353715848,2.3037769925017022e-14,-0.7631697353716088,3.211614055413734
-0.06350635063506305,-4.768680198973609,-5.1084963837063,0.33981618473269193,-0.7628030624150226,5.759442481254256e-14,-0.7628030624150722,3.2133617181867034
-0.06250625062506243,-4.765882946408147,-5.11629045014122,0.35040750373307095,-0.7622598693562135,1.7278327443762767e-14,-0.7622598693562085,3.215072359744968
-0.06150615061506137,-4.762903516301946,-5.123935746588759,0.36103223028681275,-0.7615369243110325,2.3037769925017022e-14,-0.7615369243110435,3.2167462018478337
-0.06050605060505987,-4.759746791981323,-5.131433640738265,0.3716868487569425,-0.7606311677328076,-1.1518884962508511e-14,-0.760631167732816,3.218383461478537
-0.0595059505950597,-4.756417658622446,-5.138785511839435,0.3823678532169894,-0.759539716855166,1.1518884962508511e-14,-0.7595397168551847,3.2199843513753996
-0.058505850585058194,-4.752920998274614,-5.14599274377949,0.3930717455048754,-0.758259869922695,-2.879721240627128e-14,-0.758259869922657,3.2215490806260534
-0.057505750575057135,-4.749261684906307,-5.15305671872662,0.4037950338203124,-0.7567891102012081,5.18349823312883e-14,-0.7567891102012343,3.22307785531393
-0.05650565056505652,-4.745444579479021,-5.159978811322694,0.414534231843674,-0.7551251097624235,-5.759442481254256e-15,-0.7551251097624092,3.224570879206979
-0.05550555055505546,-4.74147452505628,-5.166760383407966,0.4252858583516854,-0.7532657330341604,-1.7278327443762767e-14,-0.7532657330341406,3.226028354479187
-0.0545054505450544,-4.737356341953253,-5.173402779257173,0.4360464373039188,-0.751209040112674,2.3037769925017022e-14,-0.7512090401126826,3.227450482456159
-0.053505350535053786,-4.73309482293356,-5.179907321306165,0.44681249837260456,-0.7489532898295475,-2.3037769925017022e-14,-0.7489532898295284,3.2288374643767974
-0.05250525052505228,-4.728694728459174,-5.18627530634637,0.45758057788719675,-0.7464969425681116,-5.759442481254256e-15,-0.7464969425681115,3.230189502163647
-0.05150515051505167,-4.724160781999495,-5.1925080021637084,0.4683472201642132,-0.7438386628252612,3.4556654887525534e-14,-0.7438386628252803,3.23150679919526
-0.050505050505050164,-4.719497665405558,-5.198606644598192,0.4791089791926339,-0.7409773215128949,2.879721240627128e-14,-0.74097732151292,3.2327895610745427
-0.04950495049504955,-4.714710014354859,-5.204572434999228,0.48986242064436875,-0.7379119979955872,1.1518884962508511e-14,-0.7379119979955782,3.2340379963876233
-0.048504850485048046,-4.709802413873022,-5.210406538052823,0.5006041241798,-0.7346419818602131,5.759442481254256e-14,-0.7346419818602575,3.235252317448491
-0.04750475047504743,-4.704779393937458,-5.216110079955363,0.5113306860179059,-0.7311667744150842,-1.1518884962508511e-14,-0.7311667744150684,3.2364327410251263
-0.04650465046504637,-4.6996454251686055,-5.221684146910009,0.5220387217414033,-0.7274860899137149,1.1518884962508511e-14,-0.7274860899137281,3.2375794890434837
-0.04550455045504531,-4.694404914613907,-5.22712978392112,0.5327248693072116,-0.7235998565034204,5.759442481254256e-14,-0.7235998565034741,3.2386927892661364
-0.044504450445044696,-4.689062201630221,-5.232447993863845,0.5433857922336236,-0.7195082168942756,1.1518884962508511e-14,-0.7195082168942736,3.2397728759429745
-0.04350435043504364,-4.6836215538687895,-5.237639736804822,0.5540181829360332,-0.7152115287477216,-5.759442481254256e-15,-0.7152115287477178,3.2408199904317168
-0.042504250425042134,-4.67808716336826,-5.242705929552198,0.564618766183939,-0.7107103647844355,-1.1518884962508511e-14,-0.7107103647844363,3.2418343817865063
-0.04150415041504196,-4.672463142760463,-5.247647445413416,0.5751843026529551,-0.7060055126093109,-1.1518884962508511e-14,-0.7060055126092996,3.2428163073132326
-0.04050405040504046,-4.6667535215926,-5.252465114139207,0.5857115925466072,-0.7010979742540846,-1.7278327443762767e-14,-0.7010979742540794,3.243766033090579
-0.0395039503950394,-4.66096224277165,-5.257159722035061,0.5961974792634095,-0.695988965437852,1.7278327443762767e-14,-0.6959889654378757,3.244683834456172
-0.038503850385038785,-4.65509315913318,-5.26173201221964,0.6066388530864589,-0.6906799145458093,-5.759442481254256e-15,-0.6906799145457944,3.245569996457494
-0.037503750375037725,-4.649150030140128,-5.26618268501344,0.6170326548733126,-0.6851724613270721,-2.3037769925017022e-14,-0.6851724613270626,3.2464248142674723
-0.036503650365036666,-4.643136518714591,-5.270512398440061,0.6273758797254702,-0.6794684553141169,-5.759442481254256e-15,-0.6794684553141068,3.2472485935650437
-0.03550355035503605,-4.6370561882056505,-5.274721768823542,0.637665580617891,-0.6735699539645438,-5.759442481254256e-15,-0.6735699539645577,3.2480416508810017
-0.03450345034503499,-4.630912499497669,-5.278811371467843,0.6478988719701728,-0.6674792205286479,5.759442481254256e-15,-0.6674792205286444,3.248804313909853
-0.03350335033503349,-4.624708808260673,-5.282781741402823,0.6580729331421493,-0.6611987216448703,-1.1518884962508511e-14,-0.6611987216448697,3.249536921788437
-0.03250325032503332,-4.618448362347077,-5.286633374185083,0.668185011838007,-0.6547311246672718,2.3037769925017022e-14,-0.6547311246672818,3.2502398253422737
-0.031503150315030926,-4.612134299336209,-5.290366726740385,0.6782324274041743,-0.6480792947280278,-5.759442481254256e-15,-0.64807929472804,3.2509133873007596
-0.030503050305030754,-4.605769644229779,-5.293982218236842,0.6882125740070617,-0.6412462915396131,5.759442481254256e-14,-0.6412462915396583,3.251557982482324
-0.02950295029502925,-4.599357307299937,-5.297480230978597,0.6981229236786605,-0.6342353659412209,-1.1518884962508511e-14,-0.6342353659411947,3.252173997950954
-0.02850285028502819,-4.592900082092117,-5.300861111310097,0.7079610292179799,-0.6270499561937538,2.3037769925017022e-14,-0.6270499561937738,3.2527618331452866
-0.027502750275027577,-4.586400643584057,-5.304125170522571,0.717724526938514,-0.6196936840305803,-1.7278327443762767e-14,-0.6196936840305696,3.2533218999818336
-0.026502650265026517,-4.5798615465029044,-5.307272685755027,0.7274111392521234,-0.612170350467189,0.0,-0.6121703504672034,3.2538546229336496
-0.025502550255025014,-4.573285223800796,-5.310303900881908,0.7370186770811118,-0.6044839313787078,4.031609736877979e-14,-0.6044839313787349,3.254360439086004
-0.024502450245024843,-4.566673985290981,-5.3132190273821145,0.7465450420911331,-0.5966385728497714,0.0,-0.5966385728497707,3.2548397981704675
-0.02350235023502334,-4.5600300164434895,-5.316018245182032,0.7559882287385423,-0.5886385863046009,-3.4556654887525534e-14,-0.5886385863045727,3.255293162578954
-0.02250225022502228,-4.553355377343041,-5.3187017034694275,0.7653463261263859,-0.5804884434245898,5.759442481254256e-15,-0.5804884434246045,3.255721007359124
-0.021502150215021665,-4.546652001807212,-5.321269521471769,0.7746175196645556,-0.5721927708609228,-2.879721240627128e-14,-0.572192770860885,3.2561238201926197
-0.020502050205020605,-4.5399216966662435,-5.323721789196127,0.7838000925298834,-0.5637563447492253,-4.031609736877979e-14,-0.5637563447492054,3.256502101357558
-0.019501950195019546,-4.533166141203825,-5.326058568126816,0.7928924269229921,-0.5551840850363853,2.879721240627128e-14,-0.5551840850364227,3.256856363676606
-0.01850185018501893,-4.526386886757971,-5.32827989187733,0.8018930051193596,-0.5464810496262763,0.0,-0.5464810496262805,3.2571871324520174
-0.017501750175017428,-4.519585356482056,-5.330385766794702,0.810800410312647,-0.5376524283535437,1.1518884962508511e-14,-0.5376524283535552,3.2574949453888755
-0.016501650165016812,-4.512762845264167,-5.332376172513054,0.8196133272488885,-0.528703536795624,2.3037769925017022e-14,-0.5287035367956436,3.2577803525077647
-0.015501550155015309,-4.50592051980419,-5.334251062455148,0.8283305426509587,-0.5196398099306613,0.0,-0.5196398099306686,3.258043916048037
-0.014501450145014694,-4.499059418846878,-5.336010364279711,0.8369509454328333,-0.5104667956519071,-2.3037769925017022e-14,-0.5104667956518791,3.2582862103627526
-0.01350135013501319,-4.4921804535695005,-5.337653980273626,0.845473526704126,-0.5011901481477322,2.3037769925017022e-14,-0.5011901481477461,3.2585078218063406
-0.012501250125012575,-4.485284408121988,-5.339181787687331,0.8538973795653427,-0.4918156211579459,-1.1518884962508511e-14,-0.49181562115794375,3.258709348615884
-0.011501150115011516,-4.478371940317524,-5.3405936390127,0.8622216986951764,-0.4823490611149289,3.4556654887525534e-14,-0.482349061114975,3.2588914007869745
-0.010501050105010457,-4.471443582471714,-5.34188936220279,0.8704457797310748,-0.4727964001819527,-4.031609736877979e-14,-0.47279640018191155,3.259054599944869
-0.009500950095009841,-4.4644997423868915,-5.343068760831943,0.8785690184450506,-0.4631636491963825,5.18349823312883e-14,-0.4631636491964168,3.259199579211707
-0.008500850085008782,-4.457540704480244,-5.344131614196998,0.8865909097167544,-0.4534568905315509,0.0,-0.4534568905315579,3.2593269830704505
-0.007500750075007279,-4.450566631051368,-5.345077677357565,0.8945110463061968,-0.4436822708839663,4.031609736877979e-14,-0.44368227088400336,3.259437467226053
-0.0065006500650071075,-4.443577563687908,-5.345906681116659,0.9023291174287487,-0.4338459940001275,2.879721240627128e-14,-0.43384599400015084,3.259531698464403
-0.005500550055005604,-4.4365734248040045,-5.346618331939349,0.9100449071353454,-0.4239543133508528,-5.759442481254256e-15,-0.423954313350843,3.2596103545093893
-0.004500450045004545,-4.429554019310403,-5.347212311811154,0.9176582925007498,-0.4140135247655462,1.7278327443762767e-14,-0.4140135247655776,3.259674123878443
-0.0035003500350039296,-4.422519036410497,-5.347688278033829,0.9251692416233323,-0.40402995903661826,3.4556654887525534e-14,-0.404029959036643,3.2597237057367767
-0.0025002500250028703,-4.415468051520577,-5.3480458629601415,0.9325778114395666,-0.39400997450417513,-5.759442481254256e-15,-0.3940099745041581,3.2597598097504665
-0.001500150015001367,-4.408400528308674,-5.348284673665455,0.9398841453567807,-0.38395994963256386,5.759442481254256e-14,-0.3839599496326267,3.25978315593845
-0.0005000500050011958,-4.401315820849142,-5.348404291556944,0.9470884707078017,-0.3738862755897106,0.0,-0.3738862755896986,3.25979447452343
0.0005000500049998635,-4.394213175888657,-5.348404271919899,0.9541910960312433,-0.36379534883763837,1.1518884962508511e-14,-0.36379534883764597,3.259794505781564
0.001500150015001367,-4.387091735218755,-5.34828414339984,0.9611924081810852,-0.3536935637483318,1.1518884962508511e-14,-0.35369356374833366,3.259783999890758
0.0025002500250028703,-4.37995053815116,-5.348043407420737,0.9680928692695769,-0.34358730525185505,-5.759442481254256e-15,-0.34358730525186626,3.25976371677733
0.0035003500350043737,-4.372788524091527,-5.347681537538819,0.9748930134472924,-0.33348294152941027,-2.879721240627128e-14,-0.3334829415293775,3.2597344259605934
0.004500450045004101,-4.365604535206144,-5.347197978730474,0.9815934435243301,-0.32338681676014935,1.7278327443762767e-14,-0.3233868167601794,3.2596969063950154
0.005500550055005604,-4.358397319177762,-5.346592146614504,0.9881948274367435,-0.3133052439331593,0.0,-0.3133052439331629,3.2596519463093565
0.0065006500650071075,-4.351165532045818,-5.345863426607911,0.9946978945620938,-0.30324449773264417,3.4556654887525534e-14,-0.3032444977326688,3.259600343042169
0.007500750075007723,-4.34390774112527,-5.345011173013725,1.0011034318884553,-0.29321080750814565,1.1518884962508511e-14,-0.29321080750814194,3.2595429028729948
0.008500850085008338,-4.336622428000441,-5.344034708041308,1.0074122800408671,-0.283210350337358,0.0,-0.2832103503373505,3.2594804408483866
0.009500950095009841,-4.32930799158777,-5.342933320757215,1.0136253291694446,-0.27324924419242824,-1.7278327443762767e-14,-0.2732492441924231,3.2594137806019168
0.010501050105010457,-4.321962751263576,-5.341706265966951,1.019743514703375,-0.26333354121773683,2.879721240627128e-14,-0.26333354121776703,3.2593437541671944
0.01150115011501196,-4.314584950050496,-5.340352763025672,1.0257678129751755,-0.25346922112858583,5.18349823312883e-14,-0.25346922112863907,3.2592712017827528
0.012501250125012575,-4.307172757859048,-5.338871994578447,1.0316992367193991,-0.24366218473914633,-5.759442481254256e-15,-0.24366218473914178,3.259196971687733
0.01350135013501319,-4.299724274777793,-5.3372631052282005,1.0375388304504083,-0.23391824762775126,-2.879721240627128e-14,-0.2339182476277366,3.2591219199070043
0.014501450145014694,-4.29223753440823,-5.335525200131833,1.0432876657236032,-0.2242431339485475,-3.4556654887525534e-14,-0.22424313394851714,3.2590469100244492
0.015501550155016197,-4.284710507238494,-5.3336573435233,1.0489468362848058,-0.21464247039593393,-1.1518884962508511e-14,-0.21464247039591525,3.2589728129429116
0.016501650165015924,-4.277141104051065,-5.33165855716365,1.0545174531125852,-0.20512178033022965,5.18349823312883e-14,-0.20512178033027204,3.258900506629257
0.017501750175017428,-4.269527179359893,-5.329527818718383,1.0600006393584895,-0.19568647807141437,-2.3037769925017022e-14,-0.19568647807138917,3.2588308758429534
0.01850185018501893,-4.261866534870637,-5.327264060060832,1.0653975251901948,-0.18634186336712608,-1.1518884962508511e-14,-0.18634186336710376,3.2587648118463868
0.019501950195019546,-4.254156922960762,-5.324866165503858,1.0707092425430953,-0.17709311604302028,2.3037769925017022e-14,-0.17709311604304304,3.2587032120950683
0.02050205020502016,-4.246396050172857,-5.3223329699587065,1.0759369197858497,-0.1679452908399424,0.0,-0.1679452908399576,3.2586469799058864
0.021502150215021665,-4.238581580717644,-5.319663257023442,1.081081676305798,-0.15890331244439285,0.0,-0.15890331244437703,3.258597024101283
0.02250225022502228,-4.230711139980505,-5.316855757001019,1.0861446170205127,-0.1499719707180384,5.759442481254256e-15,-0.1499719707180566,3.25855425862734
0.023502350235023783,-4.222782318028029,-5.313909144850207,1.0911268268221779,-0.14115591613119413,1.1518884962508511e-14,-0.14115591613121073,3.258519602143494
0.0245024502450244,-4.214792673108803,-5.310822038070554,1.0960293649617505,-0.13245965540450955,-5.759442481254256e-15,-0.13245965540448448,3.2584939775816864
0.025502550255025014,-4.2067397351445015,-5.3075929945251215,1.1008532593806204,-0.12388754736376512,2.879721240627128e-14,-0.12388754736379055,3.25847831167252
0.026502650265026517,-4.198621009206312,-5.304220510204067,1.1055995009977548,-0.11544379901215147,1.1518884962508511e-14,-0.11544379901219345,3.2584735344360545
0.02750275027502802,-4.1904339789721705,-5.30070301693329,1.1102690379611198,-0.10713246182238645,1.1518884962508511e-14,-0.10713246182238993,3.258480578634688
0.028502850285027748,-4.182176110160971,-5.297038880033722,1.1148627698727496,-0.09895742825298373,2.3037769925017022e-14,-0.09895742825301694,3.2585003791856044
0.02950295029502925,-4.1738448539388555,-5.293226395936507,1.119381541997651,-0.09092242849162804,5.759442481254256e-15,-0.09092242849163809,3.2585338725301916
0.030503050305030754,-4.165437650293644,-5.289263789760979,1.123826139467335,-0.08303102742705026,-5.759442481254256e-15,-0.08303102742706185,3.258581995957755
0.03150315031503226,-4.156951931373366,-5.285149212863361,1.1281972814899965,-0.07528662185281815,2.3037769925017022e-14,-0.07528662185285045,3.258645686880877
0.032503250325031985,-4.148385124784996,-5.280880740364947,1.1324956155799522,-0.0676924379039352,2.879721240627128e-14,-0.06769243790395149,3.258725882059752
0.03350335033503349,-4.139734656849461,-5.276456368669709,1.1367217118202484,-0.0602515287276933,-2.879721240627128e-14,-0.060251528727670554,3.258823516772817
0.03450345034503499,-4.130997955809277,-5.271874012982502,1.1408760571732242,-0.0529667723901557,5.759442481254256e-15,-0.052966772390166006,3.2589395239310033
0.035503550355036495,-4.122172454985219,-5.267131504840472,1.1449590498552524,-0.045840870018782884,2.879721240627128e-14,-0.045840870018802514,3.259074833133051
0.03650365036503622,-4.113255595878631,-5.262226589671526,1.1489709937928945,-0.03887634418080973,2.879721240627128e-14,-0.03887634418084626,3.2592303696592912
0.037503750375037725,-4.104244831215944,-5.257156924395152,1.1529120931792076,-0.032075537498185945,1.7278327443762767e-14,-0.032075537498195875,3.2594070534014823
0.03850385038503923,-4.095137627932494,-5.2519200750826736,1.1567824471501795,-0.025440611497881953,1.1518884962508511e-14,-0.025440611497900473,3.2596057977263597
0.039503950395038956,-4.085931470092445,-5.246513514695392,1.1605820446029471,-0.018973545697335486,5.759442481254256e-15,-0.018973545697356996,3.259827508270706
0.04050405040504046,-4.076623861741724,-5.240934620920533,1.1643107591788093,-0.0126761369231441,3.4556654887525534e-14,-0.012676136923152526,3.2600730816659667
0.04150415041504196,-4.0672123296919,-5.235180674127519,1.1679683444356195,-0.006549998862099354,2.879721240627128e-14,-0.006549998862121163,3.2603434041906016
0.04250425042504258,-4.057694426231471,-5.229248855467451,1.1715544292359792,-0.0005965618425238143,1.7278327443762767e-14,-0.0005965618425352319,3.2606393503486806
0.04350435043504319,-4.0480677317632825,-5.2231362451423875,1.1750685133791055,0.005182927156588707,1.1518884962508511e-14,0.005182927156589757,3.2609617813734757
0.044504450445044696,-4.038329857364421,-5.2168398208704465,1.1785099635060248,0.010787404270633972,1.7278327443762767e-14,0.010787404270616415,3.261311543655176
0.04550455045504531,-4.02847844726798,-5.210356456577485,1.181878009309504,0.01621598829168291,2.879721240627128e-14,0.016215988291643335,3.2616894670922334
0.046504650465046815,-4.018511181263124,-5.203682921344935,1.1851717400818111,0.021467979991343967,5.759442481254256e-14,0.021467979991261373,3.26209636336632
0.04750475047504743,-4.008425777013077,-5.19681587864809,1.188390101635014,0.026542861227018565,4.031609736877979e-14,0.026542861226996107,3.262533024141272
0.048504850485048046,-3.998219992288288,-5.189751885918637,1.1915318936303478,0.031440293836249425,-5.759442481254256e-15,0.03144029383626004,3.263000219187088
0.04950495049504955,-3.987891627113776,-5.18248739446837,1.1945957673545937,0.03616011832165555,-1.7278327443762767e-14,0.036160118321664,3.263498694430535
0.05050505050505105,-3.977438525829214,-5.175018749812255,1.1975802239830413,0.04070235233190805,-1.1518884962508511e-14,0.040702352331920336,3.264029169934622
0.05150515051505078,-3.9668585790603865,-5.167342192430367,1.2004836133699817,0.0450671889428303,-2.3037769925017022e-14,0.045067188942862005,3.2645923378099377
0.05250525052505228,-3.9561497256008185,-5.1594538590097345,1.2033041334089154,0.04925499474325302,2.3037769925017022e-14,0.04925499474322809,3.265188860061638
0.053505350535053786,-3.9453099542034042,-5.151349784209103,1.2060398300056974,0.053266307730145325,2.879721240627128e-14,0.053266307730105954,3.265819366376654
0.0545054505450544,-3.934337305279955,-5.143025902988817,1.208688597708861,0.05710183501930552,2.879721240627128e-14,0.0571018350192827,3.2664844518566882
0.05550555055505502,-3.9232298725093036,-5.134478053551164,1.2112481810418603,0.06076245037578699,2.879721240627128e-14,0.060762450375764804,3.2671846747034765
0.05650565056505652,-3.9119858043525446,-5.1257019809349025,1.2137161765823576,0.06424919157007797,4.6075539850034045e-14,0.0642491915700317,3.267920553863853
0.057505750575057135,-3.9006033054757956,-5.116693341309558,1.2160900358337612,0.06756325756571975,-1.1518884962508511e-14,0.06756325756572897,3.2686925666432045
0.05850585058505864,-3.889080638079456,-5.1074477070132955,1.2183670689338386,0.07070600554471006,1.1518884962508511e-14,0.07070600554473024,3.2695011462970975
0.059505950595059254,-3.877416123134649,-5.097960572379141,1.2205444492444912,0.0736789477755068,-2.3037769925017022e-14,0.07367894777551191,3.2703466796120098
0.06050605060505987,-3.8656081415262555,-5.088227360391874,1.2226192188656193,0.07648374833113643,1.7278327443762767e-14,0.07648374833113875,3.2712295044873283
0.06150615061506137,-3.853655135103424,-5.078243430217669,1.224588295114245,0.07912221966306865,-1.1518884962508511e-14,0.07912221966306197,3.2721499075320986
0.06250625062506288,-3.8415556076367525,-5.068004085644626,1.2264484780078737,0.08159631903722729,5.759442481254256e-15,0.0815963190372075,3.2731081216912203
0.0635063506350626,-3.8293081256841135,-5.05750458447236,1.2281964587882461,0.08390814483886457,-1.7278327443762767e-14,0.0839081448388798,3.2741043239172285
0.0645064506450641,-3.8169113193638626,-5.046740148881969,1.2298288295181063,0.0860599327531291,4.6075539850034045e-14,0.08605993275309161,3.2751386329050236
0.06550655065506561,-3.8043638830379636,-5.0357059768174715,1.2313420937795077,0.0880540518269954,5.759442481254256e-15,0.08805405182700278,3.276211106908277
0.06650665066506711,-3.7916645759042638,-5.024397254401566,1.232732678497303,0.08989300042129142,2.3037769925017022e-14,0.08989300042126623,3.2773217416575937
0.06750675067506684,-3.778812222499509,-5.012809169405316,1.2339969469058065,0.09157940205705788,-1.7278327443762767e-14,0.09157940205706988,3.278470468401729
0.06850685068506834,-3.7658057131140983,-5.000936925784312,1.235131212670213,0.09311600116571891,-3.4556654887525534e-14,0.09311600116576316,3.2796571520944546
0.06950695069506985,-3.752644004119576,-4.988775759286618,1.236131755167042,0.09450565874790239,-1.7278327443762767e-14,0.09450565874791213,3.280881589750766
0.07050705070507135,-3.739326118210072,-4.976320954129956,1.236994835919883,0.09575134794879994,2.879721240627128e-14,0.0957513479487661,3.282143508997252
0.07150715071507108,-3.7258511445585745,-4.963567860736142,1.2377167161775682,0.0968561495569785,-1.1518884962508511e-14,0.09685614955697822,3.2834425668424467
0.07250725072507258,-3.712218238890263,-4.950511914502491,1.2382936756122274,0.09782324743356567,5.759442481254256e-15,0.09782324743355404,3.284778348693745
0.07350735073507408,-3.698426623473544,-4.937148655577296,1.2387220321037533,0.09865592387790872,3.4556654887525534e-14,0.09865592387786555,3.2861503676482022
0.0745074507450747,-3.684475587030516,-4.923473749596258,1.2389981625657431,0.09935755493770647,4.6075539850034045e-14,0.09935755493766422,3.2875580640850277
0.07550755075507531,-3.670364484569055,-4.909483009324467,1.2391185247554128,0.09993160566988099,-1.7278327443762767e-14,0.09993160566988772,3.289000805587942
0.07650765076507682,-3.656092737137159,-4.895172417133859,1.2390796799967003,0.1003816253590423,-1.1518884962508511e-14,0.10038162535905101,3.290477887225493
0.07750775077507743,-3.641659831502548,-4.880538148234283,1.2388783167317348,0.10071124269999121,4.6075539850034045e-14,0.10071124269995978,3.291988532217367
0.07850785078507894,-3.627065319757742,-4.865576594558708,1.2385112748009643,0.10092416095144797,4.031609736877979e-14,0.10092416095141402,3.2935318930141935
0.07950795079507955,-3.6123088188542516,-4.850284389191097,1.2379755703368458,0.10102415306746884,0.0,0.1010241530674803,3.2951070528174444
0.08050805080508017,-3.5973900100667207,-4.8346584312066625,1.2372684211399432,0.10101505681281678,-2.3037769925017022e-14,0.10101505681283669,3.2967130275650898
0.08150815081508167,-3.582308638388897,-4.8186959107786445,1.2363872723897469,0.1009007698685873,1.7278327443762767e-14,0.10090076986859939,3.2983487684068225
0.08250825082508317,-3.567064511864368,-4.802394334390185,1.2353298225258176,0.10068524493497183,3.4556654887525534e-14,0.10068524493493265,3.3000131646910558
0.0835083508350829,-3.551657500853014,-4.7857515499706516,1.2340940491176375,0.10037248483668179,3.4556654887525534e-14,0.10037248483665648,3.3017050474832477
0.0845084508450844,-3.5360875372361638,-4.768765771760856,1.2326782345246918,0.09996653763793358,4.031609736877979e-14,0.09996653763790592,3.303423193632517
0.08550855085508591,-3.5203546135622505,-4.751435604693425,1.2310809911311744,0.09947149177180896,0.0,0.09947149177180722,3.305166330399972
0.08650865086508652,-3.5044587821350173,-4.733760068058277,1.2293012859232597,0.09889147119100612,1.7278327443762767e-14,0.09889147119099988,3.306933140658703
0.08750875087508714,-3.488400154046667,-4.715738618207321,1.2273384641606553,0.09823063054468088,0.0,0.09823063054467221,3.3087222686707003
0.08850885088508864,-3.4721788981579715,-4.697371170037021,1.2251922718790498,0.09749315038765036,-2.879721240627128e-14,0.09749315038767876,3.3105323264415465
0.08950895089508926,-3.4557952400279457,-4.6786581169736765,1.2228628769457304,0.09668323242709626,-1.1518884962508511e-14,0.09668323242709041,3.312361900648011
0.09050905090509076,-3.4392494607950392,-4.6596003491727185,1.220350888377679,0.09580509481143308,-1.7278327443762767e-14,0.09580509481144346,3.314209560128127
0.09150915091509138,-3.4225418960118548,-4.640199269632213,1.217657373620358,0.094862967467763,2.3037769925017022e-14,0.09486296746775597,3.3160738639166722
0.09250925092509199,-3.4056729344364487,-4.620456807912189,1.2147838734757404,0.09386108749125202,2.3037769925017022e-14,0.09386108749122886,3.3179533698022396
0.0935093509350935,-3.388643016781716,-4.6003754311429965,1.2117324143612807,0.09280369459236569,1.1518884962508511e-14,0.09280369459235985,3.3198466433746003
0.094509450945095,-3.3714526344255193,-4.579958152002348,1.2085055175768298,0.09169502660604163,1.7278327443762767e-14,0.09169502660605282,3.321752267523202
0.09550955095509472,-3.3541023280837847,-4.559208533338883,1.2051062052550983,0.09053931506714763,5.759442481254256e-15,0.090539315067128,3.323668852339394
0.09650965096509623,-3.3365926864486557,-4.538130689121607,1.2015380026729505,0.08934078085640652,-1.1518884962508511e-14,0.08934078085642863,3.3255950453662395
0.09750975097509773,-3.318924344794358,-4.516729281400944,1.1978049366065862,0.08810362992161413,1.7278327443762767e-14,0.08810362992160593,3.3275295421307702
0.09850985098509923,-3.301097983552679,-4.495009512975738,1.1939115294230593,0.08683204907639679,1.7278327443762767e-14,0.08683204907638707,3.3294710968843666
