t,vx,vxintra,vxinter,vy,vyintra,vyinter,fx,fy,ax,ay,cbocc
-4.887471867966992,3.179472516225289e-6,1.4987207912537926e-13,3.1794723663532095e-6,1.5645896604244022e-5,-6.335386729379681e-14,1.5645896656392944e-5,0.00025003818756718667,0.0,9.024866736026722e-6,0.0,7.086649967371527e-13
-4.884971242810703,3.1676536957391036e-6,-2.429009737412878e-13,3.1676539386400776e-6,1.6095089507283388e-5,-5.759442481254256e-14,1.6095089504929897e-5,0.00025773526330111234,0.0,8.39000911057245e-6,0.0,7.453233994894807e-13
-4.882470617654414,3.1597571681924555e-6,-4.1226603347357246e-14,3.159757209419059e-6,1.654526671056168e-5,-5.759442481254256e-14,1.6545266712505273e-5,0.00026551773267526773,0.0,7.735796989032724e-6,0.0,7.827600895349347e-13
-4.879969992498124,3.1563069304775463e-6,7.017993449449348e-14,3.156306860297611e-6,1.6996894089621775e-5,1.036699646625766e-13,1.6996894100123692e-5,0.00027338448001529904,0.0,7.0620182161221425e-6,0.0,8.210191171858955e-13
-4.877469367341835,3.157695991940288e-6,2.279226832722223e-13,3.1576957640176053e-6,1.74504705964847e-5,1.1518884962508511e-14,1.7450470645781703e-5,0.00028133432802140247,0.0,6.36846350329072e-6,0.0,8.601558384044547e-13
-4.874968742185546,3.164176572296336e-6,1.754046504963592e-13,3.1641763968916865e-6,1.7906514840148684e-5,2.3037769925017022e-14,1.790651484306021e-5,0.0002893660368062797,0.0,5.654926584026463e-6,0.0,9.002364767613048e-13
-4.872468117029257,3.1758598216212404e-6,2.345972488252552e-13,3.175859587023991e-6,1.8365550152354785e-5,5.18349823312883e-14,1.836555013565039e-5,0.00029747830293711983,0.0,4.921204371563091e-6,0.0,9.413374396510657e-13
-4.869967491872968,3.1927203713922015e-6,-6.658882617754203e-14,3.1927204379810275e-6,1.88280916403602e-5,-5.759442481254256e-15,1.8828091588848942e-5,0.0003056697584822042,0.0,4.1670971189780726e-6,0.0,9.835444270645951e-13
-4.867466866716679,3.2146108655174868e-6,2.590288899573682e-13,3.214610606488597e-6,1.929463406331184e-5,1.7278327443762767e-14,1.9294634053088172e-5,0.00031393897006259946,0.0,3.3924085816645118e-6,0.0,1.0269513790712848e-12
-4.86496624156039,3.2412758696849517e-6,1.0512250294551587e-13,3.241275764562449e-6,1.976564242707675e-5,-1.7278327443762767e-14,1.97656424728386e-5,0.0003222844379094814,0.0,2.5969461821721363e-6,0.0,1.0716593130805066e-12
-4.862465616404101,3.272376769779089e-6,-4.8654362861765414e-14,3.2723768184334524e-6,2.0241543039827957e-5,-5.18349823312883e-14,2.0241543134137974e-5,0.00033070459492760265,0.0,1.7805211773939734e-6,0.0,1.1177751020181792e-12
-4.859964991247812,3.307513272598669e-6,-2.0975903160166357e-13,3.3075134823577013e-6,2.072271738975709e-5,-5.18349823312883e-14,2.0722717447565705e-5,0.00033919780576547367,0.0,9.429488280904402e-7,0.0,1.1654102423086623e-12
-4.8574643660915235,3.3462482976804546e-6,3.86724936430072e-14,3.346248259007961e-6,2.1209497289864374e-5,-1.1518884962508511e-14,2.1209497349232747e-5,0.0003477623658927619,0.0,8.404857072691039e-8,0.0,1.214679654472137e-12
-4.854963740935235,3.3881293866505297e-6,1.1782543586789796e-13,3.388129268825094e-6,2.1702163743348477e-5,-3.4556654887525534e-14,2.17021637841254e-5,0.0003563965006855457,0.0,-7.963558083920619e-7,-0.0,1.265700549265764e-12
-4.852463115778944,3.43271063793659e-6,-5.5345822484961405e-14,3.4327106932824134e-6,2.2200947761447317e-5,-5.759442481254256e-14,2.220094783458055e-5,0.0003650983645198895,0.0,-1.6984359967082377e-6,-0.0,1.3185913818561616e-12
-4.849962490622655,3.479569486649245e-6,-3.248372140253143e-13,3.4795698114864586e-6,2.270603342170204e-5,-2.3037769925017022e-14,2.2706033450366042e-5,0.0003738660398743897,0.0,-2.622358976739522e-6,-0.0,1.3734709060365284e-12
-4.847461865466367,3.5283195386892943e-6,7.431134396565958e-15,3.5283195312581595e-6,2.32175604021117e-5,-4.031609736877979e-14,2.3217560453144558e-5,0.00038269753644229595,0.0,-3.568286845182609e-6,-0.0,1.4304573267604768e-12
-4.844961240310077,3.5786159067222597e-6,1.0822678833771705e-13,3.5786157984954713e-6,2.373562805881854e-5,-2.3037769925017022e-14,2.373562809210184e-5,0.0003915907902537362,0.0,-4.536376629804178e-6,-0.0,1.4896675384345508e-12
-4.842460615153788,3.6301601566012306e-6,4.4378465840104396e-14,3.6301601122227647e-6,2.4260299601703796e-5,-4.6075539850034045e-14,2.4260299572194188e-5,0.0004005436628086667,0.0,-5.526780104146562e-6,-0.0,1.551216427136902e-12
-4.839959989997499,3.682697099986579e-6,-2.902297112991665e-13,3.6826973902162903e-6,2.47916075197825e-5,-4.6075539850034045e-14,2.4791607501065763e-5,0.00040955394022123,0.0,-6.539643600088961e-6,-0.0,1.6152162094817988e-12
-4.8374593648412105,3.7360097131233753e-6,1.1215406112775838e-14,3.736009701907968e-6,2.5329558563121243e-5,5.759442481254256e-14,2.532955857005929e-5,0.0004186193323760563,0.0,-7.575107818273735e-6,-0.0,1.6817757745558782e-12
-4.834958739684922,3.7899064596381095e-6,-2.9906168499871884e-14,3.789906489544279e-6,2.5874136950847625e-5,5.759442481254256e-15,2.587413695761947e-5,0.0004277374720971926,0.0,-8.633307636446675e-6,-0.0,1.7509999954898015e-12
-4.832458114528633,3.844212534389702e-6,-3.184617089010187e-14,3.844212566235874e-6,2.642530552303876e-5,5.759442481254256e-15,2.642530554376459e-5,0.0004369059143302787,0.0,-9.714371915729436e-6,-0.0,1.8229889812778375e-12
-4.829957489372344,3.89875511520493e-6,7.739792597105663e-14,3.898755037807004e-6,2.6983006904128642e-5,-1.1518884962508511e-14,2.6983006898580725e-5,0.0004461221353386335,0.0,-1.0818423304868822e-5,-0.0,1.8978372456327133e-12
-4.827456864216054,3.953350555242846e-6,2.2132977239163285e-13,3.953350333913073e-6,2.7547163001836674e-5,-1.1518884962508511e-14,2.754716305419788e-5,0.00045538353191390026,0.0,-1.1945578042489368e-5,-0.0,1.9756327763585405e-12
-4.824956239059764,4.0077923945527315e-6,-2.192512818767132e-14,4.00779241647786e-6,2.8117675047483747e-5,1.1518884962508511e-14,2.811767498003349e-5,0.00046468742060191715,0.0,-1.3095945757395832e-5,-0.0,2.056456000205077e-12
-4.822455613903475,4.06184290572744e-6,-2.294814506762192e-13,4.06184313520889e-6,2.86944202151995e-5,5.759442481254256e-14,2.8694420214062338e-5,0.0004740310369444954,0.0,-1.426962926695516e-5,-0.0,2.1403786501721726e-12
-4.819954988747186,4.115225327840465e-6,-2.0783733112077863e-13,4.115225535677797e-6,2.927724937573977e-5,0.0,2.9277249398933943e-5,0.0004834115347377937,0.0,-1.5466724373605502e-5,-0.0,2.2274625551980576e-12
-4.8174543635908975,4.16762068207263e-6,2.1236405396995456e-14,4.167620660836224e-6,2.9865982154884927e-5,-2.879721240627128e-14,2.9865982227950504e-5,0.0004928259853079517,0.0,-1.668731965953324e-5,-0.0,2.317758381241164e-12
-4.814953738434609,4.218667941700644e-6,-2.0493014321379486e-13,4.218668146630788e-6,3.046040419194526e-5,-6.335386729379681e-14,3.0460404187456545e-5,0.0005022713768047136,0.0,-1.793149627955686e-5,-0.0,2.4113043627722383e-12
-4.81245311327832,4.2679706854464735e-6,7.30519264219693e-14,4.267970612394547e-6,3.106026346523668e-5,-5.759442481254256e-15,3.106026350922414e-5,0.0005117446135137412,0.0,-1.9199327752271697e-5,-0.0,2.508125071828992e-12
-4.809952488122031,4.315101266529151e-6,-1.9488661850269143e-13,4.315101461415769e-6,3.1665268310832485e-5,-1.7278327443762767e-14,3.166526835797106e-5,0.0005212425151883189,0.0,-2.04908797494969e-5,-0.0,2.608230275918545e-12
-4.807451862965742,4.359615721764893e-6,2.548546467882538e-13,4.359615466910245e-6,3.227508472714431e-5,-9.791052218132235e-14,3.227508486609015e-5,0.0005307618164011831,0.0,-2.180620988407816e-5,-0.0,2.7116139360206253e-12
-4.804951237809453,4.401061858389578e-6,2.874447159692649e-13,4.401061570944863e-6,3.2889336409478755e-5,1.1518884962508511e-14,3.288933639140424e-5,0.0005402991659172181,0.0,-2.314536749609249e-5,-0.0,2.818253392465124e-12
-4.802450612653163,4.438997296944939e-6,2.7856688209931573e-13,4.438997018378057e-6,3.350760434687642e-5,-5.759442481254256e-15,3.3507604394847595e-5,0.0005498511260877301,0.0,-2.450839343751495e-5,-0.0,2.9281087815321704e-12
-4.799949987496873,4.473001668267307e-6,-1.5913735820145147e-13,4.473001827404666e-6,3.412942986309754e-5,-5.759442481254256e-14,3.412942986615022e-5,0.000559414172267056,0.0,-2.5895319855394848e-5,-0.0,3.0411227156843786e-12
-4.797449362340585,4.502692481119136e-6,-4.886131522125175e-14,4.502692529980452e-6,3.475431664970519e-5,-2.3037769925017022e-14,3.4754316646885104e-5,0.0005689846922522716,0.0,-2.7306169973602897e-5,-0.0,3.157220249631381e-12
-4.794948737184296,4.52773440090311e-6,-3.0189144175083795e-14,4.527734431092254e-6,3.5381735690388565e-5,2.3037769925017022e-14,3.5381735657489264e-5,0.0005785589857467638,0.0,-2.874095787321273e-5,-0.0,3.276309139255681e-12
-4.792448112028007,4.5478516166140234e-6,-9.553118404282273e-14,4.547851712145208e-6,3.60111308418628e-5,1.1518884962508511e-14,3.601113083686232e-5,0.0005881332638483531,0.0,-3.0199688271558687e-5,-0.0,3.3982803888442066e-12
-4.789947486871718,4.562834555282881e-6,-6.561600930407332e-14,4.5628346208988895e-6,3.664192496191574e-5,-4.031609736877979e-14,3.664192504741154e-5,0.0005977036485628781,0.0,-3.168235630005957e-5,-0.0,3.5230090703276806e-12
-4.787446861715429,4.572543508726543e-6,2.06838883710469e-13,4.572543301887659e-6,3.7273526584601756e-5,6.335386729379681e-14,3.727352658864349e-5,0.0006072661723438872,0.0,-3.3188947280847074e-5,-0.0,3.650355379192362e-12
-4.78494623655914,4.5769082512404495e-6,-5.4985415654853626e-14,4.576908306225865e-6,3.7905335587533196e-5,-1.1518884962508511e-14,3.7905335567452566e-5,0.0006168167776592993,0.0,-3.471943650228558e-5,-0.0,3.7801658870447216e-12
-4.78244561140285,4.575927743597127e-6,-1.2672608459632003e-13,4.575927870323211e-6,3.853675064459892e-5,-1.151888496250851e-13,3.853675079944402e-5,0.0006263513165858038,0.0,-3.6273788993436424e-5,-0.0,3.912274945037356e-12
-4.779944986246562,4.569662186836757e-6,4.71533168641488e-14,4.569662139683442e-6,3.9167175636223785e-5,-6.911330977505107e-14,3.91671756976469e-5,0.0006358655504317632,0.0,-3.785195929754406e-5,-0.0,4.046506180613942e-12
-4.777444361090273,4.55822456737963e-6,-2.7676795305869516e-13,4.5582248441475825e-6,3.979602369249729e-5,-5.759442481254256e-15,3.979602371877385e-5,0.0006453551493895088,0.0,-3.945389124462335e-5,-0.0,4.182674036707772e-12
-4.7749437359339835,4.541772864061245e-6,-1.1519869738935163e-13,4.541772979259944e-6,4.0422723004450993e-5,-7.487275225630532e-14,4.0422723065940605e-5,0.0006548156922177036,0.0,-4.1079517723204935e-5,-0.0,4.320585302519071e-12
-4.772443110777694,4.5204956840885405e-6,2.590063645304762e-13,4.520495425082176e-6,4.104671946188323e-5,-5.759442481254256e-15,4.104671941453701e-5,0.0006642426659547033,0.0,-4.2728760451326965e-5,-0.0,4.4600405888476545e-12
-4.769942485621406,4.49460133815917e-6,6.310554261429005e-14,4.494601275053627e-6,4.166747792043641e-5,-8.063219473755958e-14,4.166747799036909e-5,0.0006736314656636593,0.0,-4.440152974685508e-5,-0.0,4.6008357116303056e-12
-4.767441860465116,4.4643084475341055e-6,1.1296462262589546e-15,4.46430844640446e-6,4.228448479334615e-5,-9.215107970006809e-14,4.2284484873967234e-5,0.0006829773942102521,0.0,-4.609772429720445e-5,-0.0,4.742762957376098e-12
-4.764941235308827,4.429833260434111e-6,-1.7175441293385146e-13,4.429833432188524e-6,4.289724720480324e-5,-4.6075539850034045e-14,4.289724718013323e-5,0.0006922756620737489,0.0,-4.7817230928536886e-5,-0.0,4.885612215813529e-12
-4.762440610152538,4.391382756709845e-6,2.7816645724953185e-14,4.3913827288932e-6,4.3505292252744965e-5,-1.3246717706884788e-13,4.350529236919832e-5,0.0007015213871924012,0.0,-4.95599243745455e-5,-0.0,5.0291719750924774e-12
-4.759939984996249,4.349146572647531e-6,1.1635283608546362e-13,4.349146456294694e-6,4.410816645018926e-5,-4.6075539850034045e-14,4.410816647412405e-5,0.0007107095948438377,0.0,-5.132566704488127e-5,-0.0,5.1732301882575624e-12
-4.75743935983996,4.303294409727356e-6,4.16571127048875e-14,4.303294368070243e-6,4.4705431935521475e-5,-1.1518884962508511e-14,4.47054319119674e-5,0.0007198352175614032,0.0,-5.311430879333546e-5,-0.0,5.3175750280925545e-12
-4.754938734683671,4.2539741158809715e-6,-2.5891514441536905e-13,4.253974374796117e-6,4.529666545883255e-5,-5.759442481254256e-15,4.5296665466866584e-5,0.0007288930950872313,0.0,-5.4925686685849926e-5,-0.0,5.461995555094411e-12
-4.752438109527382,4.20131332058223e-6,-1.8056044700561668e-13,4.201313501142676e-6,4.588145602054758e-5,-5.759442481254256e-15,4.5881456043351055e-5,0.0007378779743629022,0.0,-5.675962476846693e-5,-0.0,5.606282325714984e-12
-4.7499374843710935,4.145421208289279e-6,2.775996965825538e-13,4.145420930689582e-6,4.645940266555935e-5,-2.879721240627128e-14,4.645940270162588e-5,0.0007467845095585322,0.0,-5.86159338352933e-5,-0.0,5.750227973576803e-12
-4.747436859214804,4.086392664737e-6,-1.1206766305272948e-13,4.086392776804662e-6,4.703011297425439e-5,-5.759442481254256e-14,4.703011308166786e-5,0.0007556072621411482,0.0,-6.0494411196595024e-5,-0.0,5.8936277906843805e-12
-4.744936234058514,4.024318204142791e-6,2.2903769190287725e-13,4.0243179751051e-6,4.759320207764835e-5,-5.18349823312883e-14,4.759320215637991e-5,0.0007643407009831662,0.0,-6.239484044710408e-5,-0.0,6.036280331738689e-12
-4.742435608902225,3.959284916456226e-6,1.1319505280441201e-13,3.959284803261173e-6,4.814829177619124e-5,-5.18349823312883e-14,4.814829180575612e-5,0.0007729792025118618,0.0,-6.43169912346558e-5,-0.0,6.177988060421031e-12
-4.739934983745936,3.891387500475427e-6,1.7763607559686276e-13,3.891387322839352e-6,4.869501105235787e-5,2.879721240627128e-14,4.86950110335355e-5,0.0007815170509006678,0.0,-6.626061902924851e-5,-0.0,6.318558044270733e-12
-4.737434358589647,3.8207313339147005e-6,1.8687009277938571e-13,3.820731147044609e-6,4.923299661779485e-5,-2.879721240627128e-14,4.923299658945004e-5,0.0007899484383031256,0.0,-6.822546489263305e-5,-0.0,6.457802694697484e-12
-4.734933733433358,3.7474378353013074e-6,-2.1057839400451932e-13,3.747438045879701e-6,4.976189414008184e-5,-1.7278327443762767e-14,4.9761894141873356e-5,0.0007982674651303846,0.0,-7.02112552485459e-5,-0.0,6.595540539419343e-12
-4.732433108277069,3.671649126483812e-6,1.916891262929979e-13,3.6716489347946863e-6,5.028135979778104e-5,-7.487275225630532e-14,5.0281359787569104e-5,0.0008064681403730685,0.0,-7.221770165368413e-5,-0.0,6.731597005875383e-12
-4.7299324831207805,3.593524673934503e-6,-2.4431444427816425e-13,3.593524918248948e-6,5.079106170877891e-5,-4.031609736877979e-14,5.0791061739057045e-5,0.0008145443819683813,0.0,-7.424450056955289e-5,-0.0,6.865805182475124e-12
-4.727431857964492,3.5132462435334446e-6,-4.741405654408112e-14,3.5132462909475005e-6,5.129068227437927e-5,-1.2094829210633937e-13,5.1290682360674324e-5,0.0008224900172132899,0.0,-7.629133313527592e-5,-0.0,6.9980065200323915e-12
-4.724931232808202,3.4310094548563936e-6,-3.2202354202691054e-14,3.4310094870587477e-6,5.177991958460725e-5,4.031609736877979e-14,5.177991956912984e-5,0.0008302987832246419,0.0,-7.835786494150906e-5,-0.0,7.128051433248272e-12
-4.722430607651913,3.347022141371599e-6,-8.771486091470869e-14,3.34702222908646e-6,5.225848758523312e-5,-4.031609736877979e-14,5.2258487651102e-5,0.000837964327447059,0.0,-8.044374580555184e-5,-0.0,7.255799760747339e-12
-4.719929982495624,3.2614968280818945e-6,-2.347650711192916e-13,3.2614970628469658e-6,5.272611785744006e-5,-2.3037769925017022e-14,5.272611784031825e-5,0.000845480208209473,0.0,-8.254860954780434e-5,-0.0,7.381121044134222e-12
-4.717429357339334,3.1746436348670853e-6,-9.290697181105765e-14,3.174643727774057e-6,5.318255847169505e-5,-2.879721240627128e-14,5.318255846781413e-5,0.0008528398953311239,0.0,-8.467207376966443e-5,-0.0,7.503894593052921e-12
