t,vx,vxintra,vxinter,vy,vyintra,vyinter,fx,fy,ax,ay,cbocc
-4.81245311327832,3.2630149755780853e-6,-4.2138483252281817e-16,3.2630149759994706e-6,2.6116087580265574e-6,1.4061138870249648e-18,2.6116087580251513e-6,0.0005117446135137404,0.0,-1.919932775227163e-5,-0.0,9.043964106576003e-12
-4.809952488122031,3.350671999242652e-6,7.470734883268775e-16,3.350671998495579e-6,2.7085717105629888e-6,-4.218341661074894e-18,2.708571710567207e-6,0.0005212425151883182,0.0,-2.049087974949683e-5,-0.0,9.601647182662376e-12
-4.807451862965742,3.4391462892123456e-6,-1.360579631983307e-15,3.4391462905729257e-6,2.8076672102933797e-6,3.8668131893186534e-17,2.807667210254712e-6,0.0005307618164011817,0.0,-2.180620988407808e-5,-0.0,1.018518913994883e-11
-4.804951237809453,3.528408171471863e-6,-5.549433325221479e-16,3.5284081720268064e-6,2.90890214173164e-6,-3.0934505514549225e-17,2.9089021417625743e-6,0.0005402991659172174,0.0,-2.3145367496092405e-5,-0.0,1.0795340361917166e-11
-4.802450612653163,3.6184269989891124e-6,-5.57059448241437e-17,3.6184269990448184e-6,3.0122824635350283e-6,-8.436683322149789e-18,3.012282463543465e-6,0.0005498511260877288,0.0,-2.4508393437514864e-5,-0.0,1.143285272763181e-11
-4.799949987496873,3.70917115761867e-6,2.564066995593004e-16,3.7091711573622636e-6,3.117813166212037e-6,2.3200879135911918e-17,3.117813166188836e-6,0.0005594141722670555,0.0,-2.5895319855394753e-5,-0.0,1.2098478585501257e-11
-4.797449362340585,3.8006080562372616e-6,1.3720129936712962e-15,3.8006080548652487e-6,3.2254982712362375e-6,1.6873366644299577e-17,3.2254982712193642e-6,0.0005689846922522709,0.0,-2.73061699736028e-5,-0.0,1.2792969683762203e-11
-4.794948737184296,3.892704116509921e-6,6.87079295813801e-16,3.892704115822841e-6,3.3353408178154033e-6,-1.4061138870249648e-18,3.3353408178168093e-6,0.0005785589857467631,0.0,-2.8740957873212625e-5,-0.0,1.3517076058624751e-11
-4.792448112028007,3.985424774978794e-6,1.9855515677883936e-16,3.98542477478024e-6,3.4473428454378672e-6,-1.6170309700787095e-17,3.4473428454540375e-6,0.0005881332638483526,0.0,-3.019968827155858e-5,-0.0,1.4271544879048767e-11
-4.789947486871718,4.0787344719393475e-6,1.7641178947388237e-15,4.078734470175229e-6,3.5615053967878256e-6,-2.2497822192399436e-17,3.5615053968103236e-6,0.0005977036485628775,0.0,-3.168235630005946e-5,-0.0,1.5057119249508342e-11
