path,zeta,M,dt,dkx,rtol,atol
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.4417344703140069_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,0.4417344703140069,0.00078125,0.0006344672495980382,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5124805876960934_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,0.5124805876960934,0.00078125,0.0006344672495980382,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5945570708544391_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,0.5945570708544391,0.00078125,0.0006344672495980382,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.6897785379387658_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,0.6897785379387658,0.00078125,0.0006344672495980382,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.8002502278161051_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,0.8002502278161051,0.00078125,0.0006344672495980382,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.9284145445194745_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,0.9284145445194745,0.00078125,0.0006344672495980382,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.0771050560367692_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,1.0771050560367692,4.8828125e-5,0.010151475993568611,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.2496091412919867_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,1.2496091412919867,4.8828125e-5,0.010151475993568611,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.4497406703726323_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,1.4497406703726323,0.00078125,0.0006344672495980382,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.6819243248808697_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,1.6819243248808697,0.00078125,0.0006344672495980382,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.9512934226359633_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,1.9512934226359633,0.00078125,0.0006344672495980382,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=10.0_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,10.0,0.00078125,0.005075737996784306,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.2638034095214477_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,2.2638034095214477,4.8828125e-5,0.010151475993568611,0.006,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.6263635276533326_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,2.6263635276533326,4.8828125e-5,0.010151475993568611,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.046989570903508_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,3.046989570903508,4.8828125e-5,0.010151475993568611,7.000000000000002e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.5349811050301057_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,3.5349811050301057,0.00078125,0.002537868998392153,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.1011270705513_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,4.1011270705513,0.00078125,0.002537868998392153,3.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.7579443140094115_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,4.7579443140094115,4.8828125e-5,0.010151475993568611,9.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=5.5199543212815705_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,5.5199543212815705,0.00078125,0.005075737996784306,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=6.404004271197279_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,6.404004271197279,0.00078125,0.005075737996784306,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=7.429639507594946_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,7.429639507594946,0.00078125,0.005075737996784306,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.0771050560367692/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=8.619535664753032_zeta=1.0771050560367692_dkx_PowerLawTest_dkx.hdf5,1.0771050560367692,8.619535664753032,0.00078125,0.005075737996784306,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.11601553017399716_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.11601553017399716,0.00078125,0.0007360805434015416,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.13459603241553642_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.13459603241553642,0.00078125,0.0007360805434015416,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.15615230060004973_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.15615230060004973,0.00078125,0.0007360805434015416,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.18116091942004142_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.18116091942004142,0.00078125,0.0007360805434015416,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.1_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.1,0.00078125,0.0007360805434015416,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.21017480113324882_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.21017480113324882,0.00078125,0.0007360805434015416,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.2438354098268829_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.2438354098268829,0.00078125,0.0007360805434015416,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.28288694346259696_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.28288694346259696,0.00078125,0.0007360805434015416,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3281927872511474_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.3281927872511474,0.00078125,0.0007360805434015416,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3807546021222372_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.3807546021222372,0.00078125,0.0007360805434015416,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.4417344703140069_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.4417344703140069,0.00078125,0.0007360805434015416,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5124805876960934_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.5124805876960934,0.00078125,0.0007360805434015416,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5945570708544391_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.5945570708544391,0.00078125,0.0007360805434015416,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.6897785379387658_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.6897785379387658,0.00078125,0.0007360805434015416,9.0e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.8002502278161051_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.8002502278161051,0.00078125,0.0007360805434015416,6.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.9284145445194745_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,0.9284145445194745,4.8828125e-5,0.011777288694424666,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.0771050560367692_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,1.0771050560367692,4.8828125e-5,0.011777288694424666,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.2496091412919867_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,1.2496091412919867,4.8828125e-5,0.011777288694424666,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.4497406703726323_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,1.4497406703726323,0.00078125,0.0007360805434015416,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.6819243248808697_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,1.6819243248808697,0.00078125,0.0007360805434015416,2.0000000000000005e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.9512934226359633_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,1.9512934226359633,0.00078125,0.0007360805434015416,4.000000000000001e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=10.0_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,10.0,0.00078125,0.005888644347212333,4.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.2638034095214477_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,2.2638034095214477,0.00078125,0.0007360805434015416,3.0000000000000004e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=2.6263635276533326_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,2.6263635276533326,4.8828125e-5,0.011777288694424666,0.0004000000000000001,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.046989570903508_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,3.046989570903508,4.8828125e-5,0.011777288694424666,0.00020000000000000004,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=3.5349811050301057_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,3.5349811050301057,0.00078125,0.0029443221736061664,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.1011270705513_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,4.1011270705513,0.00078125,0.0029443221736061664,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=4.7579443140094115_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,4.7579443140094115,0.00078125,0.0029443221736061664,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=5.5199543212815705_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,5.5199543212815705,0.00078125,0.005888644347212333,1.0e-5,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=6.404004271197279_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,6.404004271197279,0.00078125,0.005888644347212333,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=7.429639507594946_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,7.429639507594946,0.00078125,0.005888644347212333,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.2496091412919867/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=8.619535664753032_zeta=1.2496091412919867_dkx_PowerLawTest_dkx.hdf5,1.2496091412919867,8.619535664753032,0.00078125,0.005888644347212333,4.9999999999999996e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.11601553017399716_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.11601553017399716,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.13459603241553642_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.13459603241553642,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.15615230060004973_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.15615230060004973,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.18116091942004142_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.18116091942004142,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.1_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.1,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.21017480113324882_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.21017480113324882,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.2438354098268829_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.2438354098268829,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.28288694346259696_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.28288694346259696,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3281927872511474_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.3281927872511474,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.3807546021222372_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.3807546021222372,0.00078125,0.000853967744934938,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.4417344703140069_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.4417344703140069,0.00078125,0.000853967744934938,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5124805876960934_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.5124805876960934,0.00078125,0.000853967744934938,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.5945570708544391_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.5945570708544391,0.00078125,0.000853967744934938,7.000000000000002e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.6897785379387658_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.6897785379387658,0.00078125,0.000853967744934938,8.000000000000001e-6,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.8002502278161051_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.8002502278161051,4.8828125e-5,0.013663483918959008,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=0.9284145445194745_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,0.9284145445194745,4.8828125e-5,0.013663483918959008,0.0020000000000000005,1.0e-13
/home/atuin/b228da/b228da10/zeta-M-sweep/dkx/dkx1/zeta=1.4497406703726323/convergencetest_Simulation{Float64}(2d)TwoBandDephasingLiouvillian(GappedDirac)_GaussianAPulse_M=1.0771050560367692_zeta=1.4497406703726323_dkx_PowerLawTest_dkx.hdf5,1.4497406703726323,1.0771050560367692,4.8828125e-5,0.013663483918959008,0.003,1.0e-13
