t,vx,vxintra,vxinter,vy,vyintra,vyinter
2.0755188797199295,-56.818216485312476,-58.57444653989194,1.7562300545794762,2.4765070868498666,3.730349362740526e-14,2.47650708685007
2.0855213803450887,-55.15117704584957,-56.77253504117206,1.6213579953224793,2.7131836562571907,4.938272013532696e-13,2.713183656257255
2.095523880970241,-53.26534550242761,-54.74424064580588,1.4788951433782858,2.890567876983746,-3.9968028886505635e-14,2.890567876983463
2.1055263815953964,-51.14898858336288,-52.49036100089837,1.3413724175354518,3.004796609067009,-1.6964207816272392e-13,3.004796609066564
2.1155288822205556,-48.79206280087571,-50.01235727811328,1.2202944772376134,3.0534431576418193,-5.417888360170764e-14,3.053443157641981
2.125531382845711,-46.18806650139261,-47.312516571323265,1.1244500699306503,3.045319852662237,-5.435651928564766e-13,3.045319852662254
2.135533883470867,-43.33669910567835,-44.394465137925835,1.057766032247425,3.001591643518595,8.881784197001252e-16,3.0015916435188528
2.145536384096026,-40.24553928368593,-41.26388651389723,1.0183472302113115,2.948016948123829,4.440892098500626e-15,2.948016948123537
2.1555388847211816,-36.93004935625496,-37.92918815738221,0.9991388011272123,2.9083951434654978,-6.750155989720952e-14,2.908395143465582
2.1655413853463337,-33.41241949139461,-34.40189603898859,0.9894765475940059,2.9018273092894002,-7.105427357601002e-15,2.901827309289059
2.175543885971493,-29.71946800347956,-30.696702843516448,0.9772348400368925,2.9388092186407215,2.4513724383723456e-13,2.9388092186405372
2.1855463865966485,-25.879333112929537,-26.83122096967889,0.9518878567493261,3.014898776919436,-1.971756091734278e-13,3.014898776919408
2.1955488872218076,-21.917384676457907,-22.82550613304092,0.9081214565830098,3.107734162381637,1.376676550535194e-13,3.107734162381512
2.2055513878469633,-17.85305104091724,-18.701394593961385,0.8483435530441211,3.1834310156504424,2.113864638886298e-13,3.183431015650184
2.2155538884721153,-13.699633801906378,-14.48177120420981,0.7821374023034334,3.2120074568492676,1.092459456231154e-13,3.2120074568492294
2.225556389097278,-9.468002406532248,-10.189997946043713,0.7219955395114208,3.1843776322558224,-1.687538997430238e-14,3.184377632255834
2.23555888972243,-5.172808557336876,-5.849687192756522,0.6768786354196663,3.120193881449092,-6.750155989720952e-14,3.1201938814490986
2.2455613903475857,-0.8377788055562292,-1.4847911185992504,0.6470123130430074,3.0587250282344556,-2.2026824808563106e-13,3.0587250282343947
2.255563890972745,3.503729195698575,2.880218542467444,0.6235106532311232,3.0346207074340033,-8.348877145181177e-14,3.0346207074339713
2.2655663915979005,7.814343814305446,7.220377066830625,0.5939667474748117,3.053062535416867,0.0,3.0530625354169483
2.275568892223056,12.061506304786692,11.510650827663865,0.5508554771228464,3.0845064883382864,2.0516921495072893e-13,3.0845064883382056
2.2855713928482118,16.223208894323637,15.726671137215606,0.49653775710803133,3.0879869824003094,4.796163466380676e-14,3.08798698240055
2.2955738934733674,20.28575386649083,19.845440385733927,0.4403134807568761,3.0468174255828915,-1.3322676295501878e-14,3.0468174255830767
2.305576394098523,24.235165848022213,23.845682648719947,0.3894831993022932,2.983442258008399,-3.108624468950438e-14,2.983442258008158
2.315578894723682,28.0502858201541,27.707801304838053,0.3424845153160522,2.9351230662316308,-1.1102230246251565e-13,2.935123066231429
2.325581395348838,31.704683361878608,31.41374625265883,0.2909371092197753,2.9131031500164744,-1.3500311979441904e-13,2.9131031500162274
2.33558389597399,35.17556178330643,34.94712458463194,0.22843719867444848,2.8911761855119913,4.3520742565306136e-14,2.8911761855119376
2.3455863965991526,38.44991219533822,38.29355231555989,0.15635987977836285,2.8388703216276676,-1.3145040611561853e-13,2.838870321627565
2.3555888972243046,41.52131134463358,41.440947276297564,0.08036406833595264,2.7581648065904094,-2.318145675417327e-13,2.758164806590375
2.3655913978494603,44.38222053417058,44.37955553405148,0.002665000119122938,2.6752844063586583,1.7053025658242404e-13,2.6752844063589287
2.3755938984746194,47.02185441014243,47.10181495876998,-0.07996054862755407,2.600140818452833,-7.993605777301127e-15,2.6001408184530357
2.385596399099775,49.43131835645716,49.60226382782785,-0.17094547137068852,2.512958592514596,-7.993605777301127e-14,2.512958592514814
2.3955988997249342,51.60765183171526,51.87750922705325,-0.2698573953379798,2.3961564160550433,3.7125857943465235e-13,2.3961564160548807
2.4056014003500863,53.55137503528646,53.926103262355625,-0.3747282270691871,2.258951671828152,-2.815525590449397e-13,2.258951671828084
2.415603900975242,55.262683922096315,55.748263993211665,-0.4855800711153343,2.1162962591311425,-7.194245199571014e-14,2.1162962591312375
2.425606401600401,56.742355660238466,57.345541977236536,-0.6031863169980719,1.9610348470324048,1.1457501614131615e-13,1.9610348470320371
2.4356089022255567,57.99434581893956,58.720517836570146,-0.7261720176305463,1.7768629636713715,1.0835776720341528e-13,1.7768629636712918
2.4456114028507123,59.02455084287096,59.87649466755387,-0.8519438246828731,1.5658713384763967,3.019806626980426e-14,1.5658713384767105
2.4556139034758715,59.837972684190355,60.817138440465285,-0.9791657562749171,1.3413271213217506,-1.3145040611561853e-13,1.3413271213218203
2.465616404101027,60.43942168157294,61.546097827638015,-1.106676146065109,1.102464203331949,-5.222489107836736e-13,1.1024642033319572
2.475618904726179,60.83583483538468,62.066647493778916,-1.2308126583942078,0.8381477296716628,2.469136006766348e-13,0.8381477296715415
2.4856214053513384,61.03517509244052,62.38136415164027,-1.3461890591997814,0.5491597113497262,7.638334409421077e-14,0.5491597113499529
2.495623905976494,61.04335143472966,62.49186407184788,-1.4485126371182737,0.24733351463068765,-4.263256414560601e-14,0.2473335146307219
2.5056264066016496,60.86400526022451,62.39866570033345,-1.5346604401089938,-0.06252505193551183,-2.851052727237402e-13,-0.06252505193551507
2.5156289072268088,60.50049696455011,62.101213229802994,-1.6007162652528353,-0.38288745025794046,-7.37188088351104e-14,-0.382887450257986
2.525631407851961,59.95593054980702,61.59804781233149,-1.6421172625244294,-0.7093832543599223,6.306066779870889e-14,-0.7093832543595208
2.5356339084771164,59.23125271302765,60.88709973021166,-1.6558470171839965,-1.030245600829784,7.283063041541027e-14,-1.030245600829642
2.5456364091022756,58.32462816841632,59.966065085400324,-1.6414369169840144,-1.337110945688071,7.638334409421077e-14,-1.3371109456880126
2.5556389097274312,57.232422067514214,58.83280082253368,-1.6003787550194326,-1.6257344728688095,3.339550858072471e-13,-1.625734472868855
